model,with_features,nc_test_size,Beta_s,gamma_s,Ns_obs,kmean_s,gamma_n,kmean_n,gamma_f,N_f,Beta_bi,nu,alpha,N_labels,accuracy
GCN_Euclidean,1.0,0.7,1.1,3.5,5000.0,30.0,3.5,30.0,3.5,2000.0,3.0,0.0,10.0,10.0,91.05542857142856
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,1.1,0.0,-1.0,2.0,62.63305323444642
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,1.1,0.0,-1.0,3.0,47.5778083769889
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,1.1,0.0,-1.0,6.0,25.332581931636465
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,1.1,0.0,-1.0,10.0,15.407837339654543
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,1.1,0.0,1.0,2.0,65.4224057870048
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,1.1,0.0,1.0,3.0,54.62371120570839
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,1.1,0.0,1.0,6.0,38.22881755730881
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,1.1,0.0,1.0,10.0,34.166241656522814
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,1.1,0.0,5.0,2.0,80.83364841736511
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,1.1,0.0,5.0,3.0,83.36311394826161
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,1.1,0.0,5.0,6.0,75.70711588410198
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,1.1,0.0,5.0,10.0,75.65281842130999
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,1.1,0.0,10.0,2.0,93.50507779477121
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,1.1,0.0,10.0,3.0,88.8762442689124
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,1.1,0.0,10.0,6.0,84.03180659209553
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,1.1,0.0,10.0,10.0,83.20352852268513
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,3.0,0.0,-1.0,2.0,66.62386749293965
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,3.0,0.0,-1.0,3.0,50.03187980426312
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,3.0,0.0,-1.0,6.0,25.485551614157462
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,3.0,0.0,-1.0,10.0,15.259715034638413
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,3.0,0.0,1.0,2.0,57.579469529114064
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,3.0,0.0,1.0,3.0,56.84778219385456
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,3.0,0.0,1.0,6.0,42.544718524598366
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,3.0,0.0,1.0,10.0,37.06918518471092
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,3.0,0.0,5.0,2.0,88.17211653389337
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,3.0,0.0,5.0,3.0,82.64082804692629
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,3.0,0.0,5.0,6.0,81.27687526197838
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,3.0,0.0,5.0,10.0,78.90340535090726
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,3.0,0.0,10.0,2.0,92.59025024405503
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,3.0,0.0,10.0,3.0,89.67864693943667
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,3.0,0.0,10.0,6.0,88.5701592975455
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,3.0,0.0,10.0,10.0,81.89795753648158
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,1.1,0.0,-1.0,2.0,61.45366143171293
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,1.1,0.0,-1.0,3.0,45.752619321404026
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,1.1,0.0,-1.0,6.0,24.897623984388712
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,1.1,0.0,-1.0,10.0,14.539695604761869
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,1.1,0.0,1.0,2.0,66.16380096753882
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,1.1,0.0,1.0,3.0,55.42558123077599
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,1.1,0.0,1.0,6.0,39.02208709977287
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,1.1,0.0,1.0,10.0,32.608951744068555
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,1.1,0.0,5.0,2.0,84.21787985402823
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,1.1,0.0,5.0,3.0,74.84545429378962
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,1.1,0.0,5.0,6.0,78.26181034306376
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,1.1,0.0,5.0,10.0,77.78659444019465
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,1.1,0.0,10.0,2.0,81.84847707921344
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,1.1,0.0,10.0,3.0,82.17111878322815
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,1.1,0.0,10.0,6.0,84.0347053867992
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,1.1,0.0,10.0,10.0,81.9390659749898
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,3.0,0.0,-1.0,2.0,66.18768617863185
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,3.0,0.0,-1.0,3.0,47.54607445134197
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,3.0,0.0,-1.0,6.0,23.877287167313423
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,3.0,0.0,-1.0,10.0,14.310337311794962
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,3.0,0.0,1.0,2.0,64.64410339823532
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,3.0,0.0,1.0,3.0,52.12638270974653
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,3.0,0.0,1.0,6.0,37.15887833873954
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,3.0,0.0,1.0,10.0,32.73344682304102
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,3.0,0.0,5.0,2.0,89.59191387220606
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,3.0,0.0,5.0,3.0,80.11478382883682
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,3.0,0.0,5.0,6.0,78.81910349060283
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,3.0,0.0,5.0,10.0,77.9594917994713
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,3.0,0.0,10.0,2.0,91.17424350824635
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,3.0,0.0,10.0,3.0,85.70984685358262
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,3.0,0.0,10.0,6.0,85.59753508609995
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,3.0,0.0,10.0,10.0,85.86078672882194
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,1.1,0.0,-1.0,2.0,64.73712265230859
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,1.1,0.0,-1.0,3.0,50.8238288496117
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,1.1,0.0,-1.0,6.0,27.187491288563812
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,1.1,0.0,-1.0,10.0,16.376035072395055
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,1.1,0.0,1.0,2.0,64.12957543979894
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,1.1,0.0,1.0,3.0,57.739466551164256
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,1.1,0.0,1.0,6.0,44.925706667817224
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,1.1,0.0,1.0,10.0,38.72240712887126
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,1.1,0.0,5.0,2.0,87.22525662561887
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,1.1,0.0,5.0,3.0,81.2947533184888
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,1.1,0.0,5.0,6.0,81.83835655454861
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,1.1,0.0,5.0,10.0,83.18857259177345
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,1.1,0.0,10.0,2.0,82.30992054492387
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,1.1,0.0,10.0,3.0,94.5582205537894
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,1.1,0.0,10.0,6.0,88.28494031647952
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,1.1,0.0,10.0,10.0,88.82578679771619
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,3.0,0.0,-1.0,2.0,61.96963557345212
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,3.0,0.0,-1.0,3.0,49.547431529951815
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,3.0,0.0,-1.0,6.0,27.598463053033772
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,3.0,0.0,-1.0,10.0,16.652650833885154
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,3.0,0.0,1.0,2.0,64.27541094545063
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,3.0,0.0,1.0,3.0,54.470900995952114
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,3.0,0.0,1.0,6.0,45.96271118304481
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,3.0,0.0,1.0,10.0,40.89190108655332
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,3.0,0.0,5.0,2.0,86.48071100273592
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,3.0,0.0,5.0,3.0,88.57923312484476
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,3.0,0.0,5.0,6.0,86.72435380593329
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,3.0,0.0,5.0,10.0,85.68963105973441
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,3.0,0.0,10.0,2.0,92.45871422917088
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,3.0,0.0,10.0,3.0,93.33985402512455
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,3.0,0.0,10.0,6.0,90.02112610289748
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,3.0,0.0,10.0,10.0,89.75267090322794
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,1.1,0.0,-1.0,2.0,65.93537023683558
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,1.1,0.0,-1.0,3.0,50.66346541866524
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,1.1,0.0,-1.0,6.0,27.019040933286437
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,1.1,0.0,-1.0,10.0,16.18978982891873
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,1.1,0.0,1.0,2.0,63.052783943833916
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,1.1,0.0,1.0,3.0,54.47861136171472
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,1.1,0.0,1.0,6.0,45.90278266792434
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,1.1,0.0,1.0,10.0,39.02661297795689
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,1.1,0.0,5.0,2.0,87.45659830656004
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,1.1,0.0,5.0,3.0,82.63459635196851
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,1.1,0.0,5.0,6.0,83.47509848997963
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,1.1,0.0,5.0,10.0,80.84598572348105
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,1.1,0.0,10.0,2.0,89.47261062663765
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,1.1,0.0,10.0,3.0,91.37889027424205
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,1.1,0.0,10.0,6.0,90.11892150651482
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,1.1,0.0,10.0,10.0,88.77481333080985
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,3.0,0.0,-1.0,2.0,65.63069207335634
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,3.0,0.0,-1.0,3.0,47.90191211148322
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,3.0,0.0,-1.0,6.0,26.406911992707556
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,3.0,0.0,-1.0,10.0,15.86317045823331
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,3.0,0.0,1.0,2.0,63.724960160809744
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,3.0,0.0,1.0,3.0,53.4885685485977
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,3.0,0.0,1.0,6.0,42.99434755549972
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,3.0,0.0,1.0,10.0,37.991361601152015
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,3.0,0.0,5.0,2.0,90.32792782504723
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,3.0,0.0,5.0,3.0,84.01504030203257
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,3.0,0.0,5.0,6.0,86.44643959663617
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,3.0,0.0,5.0,10.0,80.1979517031809
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,3.0,0.0,10.0,2.0,95.26485654122678
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,3.0,0.0,10.0,3.0,91.31751694322446
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,3.0,0.0,10.0,6.0,86.80843827508812
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,3.0,0.0,10.0,10.0,90.57846191147618
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,1.1,0.0,-1.0,2.0,67.59250785331874
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,1.1,0.0,-1.0,3.0,49.49821584622957
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,1.1,0.0,-1.0,6.0,25.950510234028407
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,1.1,0.0,-1.0,10.0,15.158653305489668
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,1.1,0.0,1.0,2.0,63.033721888736636
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,1.1,0.0,1.0,3.0,54.106009553449894
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,1.1,0.0,1.0,6.0,43.11714486080001
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,1.1,0.0,1.0,10.0,34.94199938075945
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,1.1,0.0,5.0,2.0,84.58726059755
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,1.1,0.0,5.0,3.0,80.86808718322155
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,1.1,0.0,5.0,6.0,79.73748132080314
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,1.1,0.0,5.0,10.0,77.00062011760198
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,1.1,0.0,10.0,2.0,90.68387907477168
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,1.1,0.0,10.0,3.0,91.90542883488834
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,1.1,0.0,10.0,6.0,83.8517552139711
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,1.1,0.0,10.0,10.0,83.26066383999176
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,3.0,0.0,-1.0,2.0,67.89503242807332
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,3.0,0.0,-1.0,3.0,49.98462197613064
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,3.0,0.0,-1.0,6.0,25.292313085829157
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,3.0,0.0,-1.0,10.0,15.698817342097419
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,3.0,0.0,1.0,2.0,63.16228528777022
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,3.0,0.0,1.0,3.0,56.79842579168601
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,3.0,0.0,1.0,6.0,43.869674949371394
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,3.0,0.0,1.0,10.0,35.32551422547697
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,3.0,0.0,5.0,2.0,85.28786618678221
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,3.0,0.0,5.0,3.0,85.38157046406101
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,3.0,0.0,5.0,6.0,80.72635833164102
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,3.0,0.0,5.0,10.0,79.33774553087471
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,3.0,0.0,10.0,2.0,94.9343810106233
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,3.0,0.0,10.0,3.0,93.7021008100165
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,3.0,0.0,10.0,6.0,90.0235896890197
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,3.0,0.0,10.0,10.0,88.3233526370698
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,3.5,2000.0,1.1,0.0,-1.0,2.0,63.79595893533974
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,3.5,2000.0,1.1,0.0,-1.0,3.0,48.336357549898025
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,3.5,2000.0,1.1,0.0,-1.0,6.0,25.3805879763637
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,3.5,2000.0,1.1,0.0,-1.0,10.0,14.887547779711525
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,3.5,2000.0,1.1,0.0,1.0,2.0,60.50671920664762
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,3.5,2000.0,1.1,0.0,1.0,3.0,55.22804911118844
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,3.5,2000.0,1.1,0.0,1.0,6.0,41.469735574929416
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,3.5,2000.0,1.1,0.0,1.0,10.0,36.69503386238457
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,3.5,2000.0,1.1,0.0,5.0,2.0,83.77438302411
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,3.5,2000.0,1.1,0.0,5.0,3.0,82.00332127808966
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,3.5,2000.0,1.1,0.0,5.0,6.0,84.75645718236146
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,3.5,2000.0,1.1,0.0,5.0,10.0,79.80910355446055
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,3.5,2000.0,1.1,0.0,10.0,2.0,90.14226177078206
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,3.5,2000.0,1.1,0.0,10.0,3.0,90.40494077377093
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,3.5,2000.0,1.1,0.0,10.0,6.0,87.18650629877263
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,3.5,2000.0,1.1,0.0,10.0,10.0,86.09021008458483
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,3.5,2000.0,3.0,0.0,-1.0,2.0,62.00345430324953
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,3.5,2000.0,3.0,0.0,-1.0,3.0,47.87897802788372
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,3.5,2000.0,3.0,0.0,-1.0,6.0,23.828731887072674
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,3.5,2000.0,3.0,0.0,-1.0,10.0,13.984854991555656
GCN_Euclidean,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,3.5,2000.0,3.0,0.0,1.0,2.0,64.97811697095224
