size,thread,i,time
10000,4,24,8.540905475616455
10000,4,25,11.690477848052979
10000,4,26,10.241989135742188
10000,4,27,3.340416193008423
10000,4,28,4.443054437637329
10000,4,29,6.1991589069366455
10000,4,30,3.9070591926574707
10000,4,31,4.923055410385132
10000,4,32,6.264631986618042
10000,4,33,2.8033223152160645
10000,4,34,3.3324344158172607
10000,4,35,9.820510387420654
10000,4,36,4.974975824356079
10000,4,37,7.245500326156616
10000,4,38,6.220245838165283
10000,4,39,3.8696365356445312
10000,4,40,11.423182964324951
10000,4,41,7.859129905700684
10000,4,42,5.001258134841919
10000,4,43,7.351149797439575
10000,4,44,4.945763349533081
10000,4,45,9.528378009796143
10000,4,46,7.379033088684082
10000,4,47,9.727362871170044
10000,4,48,5.717761993408203
10000,4,49,7.933712005615234
