model,Beta_s,gamma_s,Ns_obs,kmean_s,gamma_n,kmean_n,gamma_f,N_f,Beta_bi,nu,alpha,N_labels,with_features,nc_test_size,i,accuracy
SGFormer,3,2.1,5000,3,3.5,3,3.5,2000,1.1,0.0,10,10,1,0.7,4.5,90.09700000000001
SGFormer,3,2.1,5000,3,3.5,3,3.5,2000,1.1,0.0,10,2,1,0.7,4.5,91.104
SGFormer,3,2.1,5000,3,3.5,3,3.5,2000,1.1,0.0,10,3,1,0.7,4.5,91.828
SGFormer,3,2.1,5000,3,3.5,3,3.5,2000,1.1,0.0,10,6,1,0.7,4.5,89.213
SGFormer,3,2.1,5000,3,3.5,3,3.5,2000,1.1,0.0,5,10,1,0.7,4.5,83.155
SGFormer,3,2.1,5000,3,3.5,3,3.5,2000,1.1,0.0,5,2,1,0.7,4.5,85.061
SGFormer,3,2.1,5000,3,3.5,3,3.5,2000,1.1,0.0,5,3,1,0.7,4.5,82.6
SGFormer,3,2.1,5000,3,3.5,3,3.5,2000,1.1,0.0,5,6,1,0.7,4.5,88.181
SGFormer,3,2.1,5000,3,3.5,3,3.5,2000,3,0.0,-1,10,1,0.7,4.5,14.48
SGFormer,3,2.1,5000,3,3.5,3,3.5,2000,3,0.0,-1,2,1,0.7,4.5,64.483
SGFormer,3,2.1,5000,3,3.5,3,3.5,2000,3,0.0,-1,3,1,0.7,4.5,48.851
SGFormer,3,2.1,5000,3,3.5,3,3.5,2000,3,0.0,-1,6,1,0.7,4.5,25.637999999999998
SGFormer,3,2.1,5000,3,3.5,3,3.5,2000,3,0.0,1,10,1,0.7,4.5,36.563
SGFormer,3,2.1,5000,3,3.5,3,3.5,2000,3,0.0,1,2,1,0.7,4.5,68.727
SGFormer,3,2.1,5000,3,3.5,3,3.5,2000,3,0.0,1,3,1,0.7,4.5,56.166
SGFormer,3,2.1,5000,3,3.5,3,3.5,2000,3,0.0,1,6,1,0.7,4.5,41.251999999999995
SGFormer,3,2.1,5000,3,3.5,3,3.5,2000,3,0.0,10,10,1,0.7,4.5,92.022
SGFormer,3,2.1,5000,3,3.5,3,3.5,2000,3,0.0,10,2,1,0.7,4.5,87.917
SGFormer,3,2.1,5000,3,3.5,3,3.5,2000,3,0.0,10,3,1,0.7,4.5,92.131
SGFormer,3,2.1,5000,3,3.5,3,3.5,2000,3,0.0,10,6,1,0.7,4.5,91.422
SGFormer,3,2.1,5000,3,3.5,3,3.5,2000,3,0.0,5,10,1,0.7,4.5,80.25800000000001
SGFormer,3,2.1,5000,3,3.5,3,3.5,2000,3,0.0,5,2,1,0.7,4.5,90.755
SGFormer,3,2.1,5000,3,3.5,3,3.5,2000,3,0.0,5,3,1,0.7,4.5,83.322
SGFormer,3,2.1,5000,3,3.5,3,3.5,2000,3,0.0,5,6,1,0.7,4.5,85.072
SGFormer,3,2.1,5000,3,3.5,30,2.1,2000,1.1,0.0,-1,10,1,0.7,4.5,16.654
SGFormer,3,2.1,5000,3,3.5,30,2.1,2000,1.1,0.0,-1,2,1,0.7,4.5,66.265
SGFormer,3,2.1,5000,3,3.5,30,2.1,2000,1.1,0.0,-1,3,1,0.7,4.5,49.381
SGFormer,3,2.1,5000,3,3.5,30,2.1,2000,1.1,0.0,-1,6,1,0.7,4.5,26.926
SGFormer,3,2.1,5000,3,3.5,30,2.1,2000,1.1,0.0,1,10,1,0.7,4.5,39.935
SGFormer,3,2.1,5000,3,3.5,30,2.1,2000,1.1,0.0,1,2,1,0.7,4.5,64.04400000000001
SGFormer,3,2.1,5000,3,3.5,30,2.1,2000,1.1,0.0,1,3,1,0.7,4.5,58.596000000000004
SGFormer,3,2.1,5000,3,3.5,30,2.1,2000,1.1,0.0,1,6,1,0.7,4.5,45.85
SGFormer,3,2.1,5000,3,3.5,30,2.1,2000,1.1,0.0,10,10,1,0.7,4.5,91.588
SGFormer,3,2.1,5000,3,3.5,30,2.1,2000,1.1,0.0,10,2,1,0.7,4.5,91.797
SGFormer,3,2.1,5000,3,3.5,30,2.1,2000,1.1,0.0,10,3,1,0.7,4.5,93.702
SGFormer,3,2.1,5000,3,3.5,30,2.1,2000,1.1,0.0,10,6,1,0.7,4.5,91.94
SGFormer,3,2.1,5000,3,3.5,30,2.1,2000,1.1,0.0,5,10,1,0.7,4.5,81.32000000000001
SGFormer,3,2.1,5000,3,3.5,30,2.1,2000,1.1,0.0,5,2,1,0.7,4.5,86.38300000000001
SGFormer,3,2.1,5000,3,3.5,30,2.1,2000,1.1,0.0,5,3,1,0.7,4.5,87.878
SGFormer,3,2.1,5000,3,3.5,30,2.1,2000,1.1,0.0,5,6,1,0.7,4.5,84.72
SGFormer,3,2.1,5000,3,3.5,30,2.1,2000,3,0.0,-1,10,1,0.7,4.5,16.256999999999998
SGFormer,3,2.1,5000,3,3.5,30,2.1,2000,3,0.0,-1,2,1,0.7,4.5,65.352
SGFormer,3,2.1,5000,3,3.5,30,2.1,2000,3,0.0,-1,3,1,0.7,4.5,50.239
SGFormer,3,2.1,5000,3,3.5,30,2.1,2000,3,0.0,-1,6,1,0.7,4.5,25.979000000000003
SGFormer,3,2.1,5000,3,3.5,30,2.1,2000,3,0.0,1,10,1,0.7,4.5,41.581
SGFormer,3,2.1,5000,3,3.5,30,2.1,2000,3,0.0,1,2,1,0.7,4.5,71.386
SGFormer,3,2.1,5000,3,3.5,30,2.1,2000,3,0.0,1,3,1,0.7,4.5,58.662
SGFormer,3,2.1,5000,3,3.5,30,2.1,2000,3,0.0,1,6,1,0.7,4.5,45.230000000000004
SGFormer,3,2.1,5000,3,3.5,30,2.1,2000,3,0.0,10,10,1,0.7,4.5,91.88300000000001
SGFormer,3,2.1,5000,3,3.5,30,2.1,2000,3,0.0,10,2,1,0.7,4.5,95.146
SGFormer,3,2.1,5000,3,3.5,30,2.1,2000,3,0.0,10,3,1,0.7,4.5,91.398
SGFormer,3,2.1,5000,3,3.5,30,2.1,2000,3,0.0,10,6,1,0.7,4.5,92.684
SGFormer,3,2.1,5000,3,3.5,30,2.1,2000,3,0.0,5,10,1,0.7,4.5,80.52799999999999
SGFormer,3,2.1,5000,3,3.5,30,2.1,2000,3,0.0,5,2,1,0.7,4.5,88.711
SGFormer,3,2.1,5000,3,3.5,30,2.1,2000,3,0.0,5,3,1,0.7,4.5,85.09
SGFormer,3,2.1,5000,3,3.5,30,2.1,2000,3,0.0,5,6,1,0.7,4.5,84.55199999999999
SGFormer,3,2.1,5000,3,3.5,30,3.5,2000,1.1,0.0,-1,10,1,0.7,4.5,16.326999999999998
SGFormer,3,2.1,5000,3,3.5,30,3.5,2000,1.1,0.0,-1,2,1,0.7,4.5,66.392
SGFormer,3,2.1,5000,3,3.5,30,3.5,2000,1.1,0.0,-1,3,1,0.7,4.5,48.940999999999995
SGFormer,3,2.1,5000,3,3.5,30,3.5,2000,1.1,0.0,-1,6,1,0.7,4.5,27.676
SGFormer,3,2.1,5000,3,3.5,30,3.5,2000,1.1,0.0,1,10,1,0.7,4.5,38.826
SGFormer,3,2.1,5000,3,3.5,30,3.5,2000,1.1,0.0,1,2,1,0.7,4.5,68.836
SGFormer,3,2.1,5000,3,3.5,30,3.5,2000,1.1,0.0,1,3,1,0.7,4.5,57.593999999999994
SGFormer,3,2.1,5000,3,3.5,30,3.5,2000,1.1,0.0,1,6,1,0.7,4.5,45.206
SGFormer,3,2.1,5000,3,3.5,30,3.5,2000,1.1,0.0,10,10,1,0.7,4.5,92.164
SGFormer,3,2.1,5000,3,3.5,30,3.5,2000,1.1,0.0,10,2,1,0.7,4.5,94.735
SGFormer,3,2.1,5000,3,3.5,30,3.5,2000,1.1,0.0,10,3,1,0.7,4.5,94.84400000000001
SGFormer,3,2.1,5000,3,3.5,30,3.5,2000,1.1,0.0,10,6,1,0.7,4.5,92.071
SGFormer,3,2.1,5000,3,3.5,30,3.5,2000,1.1,0.0,5,10,1,0.7,4.5,84.75
SGFormer,3,2.1,5000,3,3.5,30,3.5,2000,1.1,0.0,5,2,1,0.7,4.5,86.047
SGFormer,3,2.1,5000,3,3.5,30,3.5,2000,1.1,0.0,5,3,1,0.7,4.5,88.201
SGFormer,3,2.1,5000,3,3.5,30,3.5,2000,1.1,0.0,5,6,1,0.7,4.5,86.772
SGFormer,3,2.1,5000,3,3.5,30,3.5,2000,3,0.0,-1,10,1,0.7,4.5,16.557
SGFormer,3,2.1,5000,3,3.5,30,3.5,2000,3,0.0,-1,2,1,0.7,4.5,65.518
SGFormer,3,2.1,5000,3,3.5,30,3.5,2000,3,0.0,-1,3,1,0.7,4.5,50.17
SGFormer,3,2.1,5000,3,3.5,30,3.5,2000,3,0.0,-1,6,1,0.7,4.5,26.418
SGFormer,3,2.1,5000,3,3.5,30,3.5,2000,3,0.0,1,10,1,0.7,4.5,39.649
SGFormer,3,2.1,5000,3,3.5,30,3.5,2000,3,0.0,1,2,1,0.7,4.5,66.46000000000001
SGFormer,3,2.1,5000,3,3.5,30,3.5,2000,3,0.0,1,3,1,0.7,4.5,51.775
SGFormer,3,2.1,5000,3,3.5,30,3.5,2000,3,0.0,1,6,1,0.7,4.5,45.391000000000005
SGFormer,3,2.1,5000,3,3.5,30,3.5,2000,3,0.0,10,10,1,0.7,4.5,91.20599999999999
SGFormer,3,2.1,5000,3,3.5,30,3.5,2000,3,0.0,10,2,1,0.7,4.5,95.51599999999999
SGFormer,3,2.1,5000,3,3.5,30,3.5,2000,3,0.0,10,3,1,0.7,4.5,92.191
SGFormer,3,2.1,5000,3,3.5,30,3.5,2000,3,0.0,10,6,1,0.7,4.5,92.529
SGFormer,3,2.1,5000,3,3.5,30,3.5,2000,3,0.0,5,10,1,0.7,4.5,81.824
SGFormer,3,2.1,5000,3,3.5,30,3.5,2000,3,0.0,5,2,1,0.7,4.5,86.229
SGFormer,3,2.1,5000,3,3.5,30,3.5,2000,3,0.0,5,3,1,0.7,4.5,87.662
SGFormer,3,2.1,5000,3,3.5,30,3.5,2000,3,0.0,5,6,1,0.7,4.5,88.41499999999999
SGFormer,3,2.1,5000,30,2.1,3,2.1,2000,1.1,0.0,-1,10,1,0.7,4.5,17.181
SGFormer,3,2.1,5000,30,2.1,3,2.1,2000,1.1,0.0,-1,2,1,0.7,4.5,64.244
SGFormer,3,2.1,5000,30,2.1,3,2.1,2000,1.1,0.0,-1,3,1,0.7,4.5,50.666000000000004
SGFormer,3,2.1,5000,30,2.1,3,2.1,2000,1.1,0.0,-1,6,1,0.7,4.5,27.002
SGFormer,3,2.1,5000,30,2.1,3,2.1,2000,1.1,0.0,1,10,1,0.7,4.5,39.778000000000006
SGFormer,3,2.1,5000,30,2.1,3,2.1,2000,1.1,0.0,1,2,1,0.7,4.5,68.514
SGFormer,3,2.1,5000,30,2.1,3,2.1,2000,1.1,0.0,1,3,1,0.7,4.5,61.074
SGFormer,3,2.1,5000,30,2.1,3,2.1,2000,1.1,0.0,1,6,1,0.7,4.5,48.925
SGFormer,3,2.1,5000,30,2.1,3,2.1,2000,1.1,0.0,10,10,1,0.7,4.5,93.021
SGFormer,3,2.1,5000,30,2.1,3,2.1,2000,1.1,0.0,10,2,1,0.7,4.5,92.705
SGFormer,3,2.1,5000,30,2.1,3,2.1,2000,1.1,0.0,10,3,1,0.7,4.5,91.069
SGFormer,3,2.1,5000,30,2.1,3,2.1,2000,1.1,0.0,10,6,1,0.7,4.5,92.89399999999999
SGFormer,3,2.1,5000,30,2.1,3,2.1,2000,1.1,0.0,5,10,1,0.7,4.5,83.748
SGFormer,3,2.1,5000,30,2.1,3,2.1,2000,1.1,0.0,5,2,1,0.7,4.5,90.584
SGFormer,3,2.1,5000,30,2.1,3,2.1,2000,1.1,0.0,5,3,1,0.7,4.5,88.90599999999999
SGFormer,3,2.1,5000,30,2.1,3,2.1,2000,1.1,0.0,5,6,1,0.7,4.5,82.98299999999999
SGFormer,3,2.1,5000,30,2.1,3,2.1,2000,3,0.0,-1,10,1,0.7,4.5,15.849
SGFormer,3,2.1,5000,30,2.1,3,2.1,2000,3,0.0,-1,2,1,0.7,4.5,72.47200000000001
SGFormer,3,2.1,5000,30,2.1,3,2.1,2000,3,0.0,-1,3,1,0.7,4.5,51.654999999999994
SGFormer,3,2.1,5000,30,2.1,3,2.1,2000,3,0.0,-1,6,1,0.7,4.5,27.983999999999998
SGFormer,3,2.1,5000,30,2.1,3,2.1,2000,3,0.0,1,10,1,0.7,4.5,38.525
SGFormer,3,2.1,5000,30,2.1,3,2.1,2000,3,0.0,1,2,1,0.7,4.5,69.452
SGFormer,3,2.1,5000,30,2.1,3,2.1,2000,3,0.0,1,3,1,0.7,4.5,56.677
SGFormer,3,2.1,5000,30,2.1,3,2.1,2000,3,0.0,1,6,1,0.7,4.5,45.654
SGFormer,3,2.1,5000,30,2.1,3,2.1,2000,3,0.0,10,10,1,0.7,4.5,92.808
SGFormer,3,2.1,5000,30,2.1,3,2.1,2000,3,0.0,10,2,1,0.7,4.5,90.833
SGFormer,3,2.1,5000,30,2.1,3,2.1,2000,3,0.0,10,3,1,0.7,4.5,92.338
SGFormer,3,2.1,5000,30,2.1,3,2.1,2000,3,0.0,10,6,1,0.7,4.5,93.261
SGFormer,3,2.1,5000,30,2.1,3,2.1,2000,3,0.0,5,10,1,0.7,4.5,84.813
SGFormer,3,2.1,5000,30,2.1,3,2.1,2000,3,0.0,5,2,1,0.7,4.5,89.28200000000001
SGFormer,3,2.1,5000,30,2.1,3,2.1,2000,3,0.0,5,3,1,0.7,4.5,89.49600000000001
SGFormer,3,2.1,5000,30,2.1,3,2.1,2000,3,0.0,5,6,1,0.7,4.5,87.48400000000001
SGFormer,3,2.1,5000,30,2.1,3,3.5,2000,1.1,0.0,-1,10,1,0.7,4.5,16.14
SGFormer,3,2.1,5000,30,2.1,3,3.5,2000,1.1,0.0,-1,2,1,0.7,4.5,64.929
SGFormer,3,2.1,5000,30,2.1,3,3.5,2000,1.1,0.0,-1,3,1,0.7,4.5,52.253
SGFormer,3,2.1,5000,30,2.1,3,3.5,2000,1.1,0.0,-1,6,1,0.7,4.5,26.629
SGFormer,3,2.1,5000,30,2.1,3,3.5,2000,1.1,0.0,1,10,1,0.7,4.5,40.198
SGFormer,3,2.1,5000,30,2.1,3,3.5,2000,1.1,0.0,1,2,1,0.7,4.5,64.366
SGFormer,3,2.1,5000,30,2.1,3,3.5,2000,1.1,0.0,1,3,1,0.7,4.5,60.408
SGFormer,3,2.1,5000,30,2.1,3,3.5,2000,1.1,0.0,1,6,1,0.7,4.5,45.961
SGFormer,3,2.1,5000,30,2.1,3,3.5,2000,1.1,0.0,10,10,1,0.7,4.5,92.494
SGFormer,3,2.1,5000,30,2.1,3,3.5,2000,1.1,0.0,10,2,1,0.7,4.5,95.019
SGFormer,3,2.1,5000,30,2.1,3,3.5,2000,1.1,0.0,10,3,1,0.7,4.5,94.624
SGFormer,3,2.1,5000,30,2.1,3,3.5,2000,1.1,0.0,10,6,1,0.7,4.5,93.598
SGFormer,3,2.1,5000,30,2.1,3,3.5,2000,1.1,0.0,5,10,1,0.7,4.5,81.306
SGFormer,3,2.1,5000,30,2.1,3,3.5,2000,1.1,0.0,5,2,1,0.7,4.5,87.84400000000001
SGFormer,3,2.1,5000,30,2.1,3,3.5,2000,1.1,0.0,5,3,1,0.7,4.5,82.227
SGFormer,3,2.1,5000,30,2.1,3,3.5,2000,1.1,0.0,5,6,1,0.7,4.5,80.51
SGFormer,3,2.1,5000,30,2.1,3,3.5,2000,3,0.0,-1,10,1,0.7,4.5,17.261
SGFormer,3,2.1,5000,30,2.1,3,3.5,2000,3,0.0,-1,2,1,0.7,4.5,66.975
SGFormer,3,2.1,5000,30,2.1,3,3.5,2000,3,0.0,-1,3,1,0.7,4.5,50.634
SGFormer,3,2.1,5000,30,2.1,3,3.5,2000,3,0.0,-1,6,1,0.7,4.5,26.549
SGFormer,3,2.1,5000,30,2.1,3,3.5,2000,3,0.0,1,10,1,0.7,4.5,41.626999999999995
SGFormer,3,2.1,5000,30,2.1,3,3.5,2000,3,0.0,1,2,1,0.7,4.5,68.70700000000001
SGFormer,3,2.1,5000,30,2.1,3,3.5,2000,3,0.0,1,3,1,0.7,4.5,58.622
SGFormer,3,2.1,5000,30,2.1,3,3.5,2000,3,0.0,1,6,1,0.7,4.5,42.836
SGFormer,3,2.1,5000,30,2.1,3,3.5,2000,3,0.0,10,10,1,0.7,4.5,90.03099999999999
SGFormer,3,2.1,5000,30,2.1,3,3.5,2000,3,0.0,10,2,1,0.7,4.5,91.67999999999999
SGFormer,3,2.1,5000,30,2.1,3,3.5,2000,3,0.0,10,3,1,0.7,4.5,90.02799999999999
SGFormer,3,2.1,5000,30,2.1,3,3.5,2000,3,0.0,10,6,1,0.7,4.5,92.235
SGFormer,3,2.1,5000,30,2.1,3,3.5,2000,3,0.0,5,10,1,0.7,4.5,85.994
SGFormer,3,2.1,5000,30,2.1,3,3.5,2000,3,0.0,5,2,1,0.7,4.5,91.751
SGFormer,3,2.1,5000,30,2.1,3,3.5,2000,3,0.0,5,3,1,0.7,4.5,87.168
SGFormer,3,2.1,5000,30,2.1,3,3.5,2000,3,0.0,5,6,1,0.7,4.5,86.21900000000001
SGFormer,3,2.1,5000,30,2.1,30,2.1,2000,1.1,0.0,-1,10,1,0.7,4.5,16.671
SGFormer,3,2.1,5000,30,2.1,30,2.1,2000,1.1,0.0,-1,2,1,0.7,4.5,67.52000000000001
SGFormer,3,2.1,5000,30,2.1,30,2.1,2000,1.1,0.0,-1,3,1,0.7,4.5,50.663
SGFormer,3,2.1,5000,30,2.1,30,2.1,2000,1.1,0.0,-1,6,1,0.7,4.5,27.412
SGFormer,3,2.1,5000,30,2.1,30,2.1,2000,1.1,0.0,1,10,1,0.7,4.5,37.916000000000004
SGFormer,3,2.1,5000,30,2.1,30,2.1,2000,1.1,0.0,1,2,1,0.7,4.5,67.352
SGFormer,3,2.1,5000,30,2.1,30,2.1,2000,1.1,0.0,1,3,1,0.7,4.5,55.887
SGFormer,3,2.1,5000,30,2.1,30,2.1,2000,1.1,0.0,1,6,1,0.7,4.5,44.43
SGFormer,3,2.1,5000,30,2.1,30,2.1,2000,1.1,0.0,10,10,1,0.7,4.5,94.16799999999999
SGFormer,3,2.1,5000,30,2.1,30,2.1,2000,1.1,0.0,10,2,1,0.7,4.5,94.05
SGFormer,3,2.1,5000,30,2.1,30,2.1,2000,1.1,0.0,10,3,1,0.7,4.5,95.037
SGFormer,3,2.1,5000,30,2.1,30,2.1,2000,1.1,0.0,10,6,1,0.7,4.5,90.87
SGFormer,3,2.1,5000,30,2.1,30,2.1,2000,1.1,0.0,5,10,1,0.7,4.5,85.497
SGFormer,3,2.1,5000,30,2.1,30,2.1,2000,1.1,0.0,5,2,1,0.7,4.5,86.797
SGFormer,3,2.1,5000,30,2.1,30,2.1,2000,1.1,0.0,5,3,1,0.7,4.5,87.3
SGFormer,3,2.1,5000,30,2.1,30,2.1,2000,1.1,0.0,5,6,1,0.7,4.5,82.475
SGFormer,3,2.1,5000,30,2.1,30,2.1,2000,3,0.0,-1,10,1,0.7,4.5,16.470000000000002
SGFormer,3,2.1,5000,30,2.1,30,2.1,2000,3,0.0,-1,2,1,0.7,4.5,68.041
SGFormer,3,2.1,5000,30,2.1,30,2.1,2000,3,0.0,-1,3,1,0.7,4.5,49.339999999999996
SGFormer,3,2.1,5000,30,2.1,30,2.1,2000,3,0.0,-1,6,1,0.7,4.5,27.174
SGFormer,3,2.1,5000,30,2.1,30,2.1,2000,3,0.0,1,10,1,0.7,4.5,40.104
SGFormer,3,2.1,5000,30,2.1,30,2.1,2000,3,0.0,1,2,1,0.7,4.5,68.251
SGFormer,3,2.1,5000,30,2.1,30,2.1,2000,3,0.0,1,3,1,0.7,4.5,56.36800000000001
SGFormer,3,2.1,5000,30,2.1,30,2.1,2000,3,0.0,1,6,1,0.7,4.5,46.111000000000004
SGFormer,3,2.1,5000,30,2.1,30,2.1,2000,3,0.0,10,10,1,0.7,4.5,90.669
SGFormer,3,2.1,5000,30,2.1,30,2.1,2000,3,0.0,10,2,1,0.7,4.5,95.946
SGFormer,3,2.1,5000,30,2.1,30,2.1,2000,3,0.0,10,3,1,0.7,4.5,93.744
SGFormer,3,2.1,5000,30,2.1,30,2.1,2000,3,0.0,10,6,1,0.7,4.5,93.58500000000001
SGFormer,3,2.1,5000,30,2.1,30,2.1,2000,3,0.0,5,10,1,0.7,4.5,85.28999999999999
SGFormer,3,2.1,5000,30,2.1,30,2.1,2000,3,0.0,5,2,1,0.7,4.5,90.785
SGFormer,3,2.1,5000,30,2.1,30,2.1,2000,3,0.0,5,3,1,0.7,4.5,89.42999999999999
SGFormer,3,2.1,5000,30,2.1,30,2.1,2000,3,0.0,5,6,1,0.7,4.5,89.499
SGFormer,3,2.1,5000,30,2.1,30,3.5,2000,1.1,0.0,-1,10,1,0.7,4.5,17.462
SGFormer,3,2.1,5000,30,2.1,30,3.5,2000,1.1,0.0,-1,2,1,0.7,4.5,72.09700000000001
SGFormer,3,2.1,5000,30,2.1,30,3.5,2000,1.1,0.0,-1,3,1,0.7,4.5,50.648
SGFormer,3,2.1,5000,30,2.1,30,3.5,2000,1.1,0.0,-1,6,1,0.7,4.5,26.964
SGFormer,3,2.1,5000,30,2.1,30,3.5,2000,1.1,0.0,1,10,1,0.7,4.5,40.495999999999995
SGFormer,3,2.1,5000,30,2.1,30,3.5,2000,1.1,0.0,1,2,1,0.7,4.5,70.267
SGFormer,3,2.1,5000,30,2.1,30,3.5,2000,1.1,0.0,1,3,1,0.7,4.5,60.223
SGFormer,3,2.1,5000,30,2.1,30,3.5,2000,1.1,0.0,1,6,1,0.7,4.5,42.789
SGFormer,3,2.1,5000,30,2.1,30,3.5,2000,1.1,0.0,10,10,1,0.7,4.5,92.459
SGFormer,3,2.1,5000,30,2.1,30,3.5,2000,1.1,0.0,10,2,1,0.7,4.5,95.979
SGFormer,3,2.1,5000,30,2.1,30,3.5,2000,1.1,0.0,10,3,1,0.7,4.5,88.544
SGFormer,3,2.1,5000,30,2.1,30,3.5,2000,1.1,0.0,10,6,1,0.7,4.5,90.91
SGFormer,3,2.1,5000,30,2.1,30,3.5,2000,1.1,0.0,5,10,1,0.7,4.5,83.381
SGFormer,3,2.1,5000,30,2.1,30,3.5,2000,1.1,0.0,5,2,1,0.7,4.5,92.473
SGFormer,3,2.1,5000,30,2.1,30,3.5,2000,1.1,0.0,5,3,1,0.7,4.5,82.172
SGFormer,3,2.1,5000,30,2.1,30,3.5,2000,1.1,0.0,5,6,1,0.7,4.5,86.054
SGFormer,3,2.1,5000,30,2.1,30,3.5,2000,3,0.0,-1,10,1,0.7,4.5,16.936
SGFormer,3,2.1,5000,30,2.1,30,3.5,2000,3,0.0,-1,2,1,0.7,4.5,69.762
SGFormer,3,2.1,5000,30,2.1,30,3.5,2000,3,0.0,-1,3,1,0.7,4.5,50.394
SGFormer,3,2.1,5000,30,2.1,30,3.5,2000,3,0.0,-1,6,1,0.7,4.5,27.435000000000002
SGFormer,3,2.1,5000,30,2.1,30,3.5,2000,3,0.0,1,10,1,0.7,4.5,39.073
SGFormer,3,2.1,5000,30,2.1,30,3.5,2000,3,0.0,1,2,1,0.7,4.5,65.62100000000001
SGFormer,3,2.1,5000,30,2.1,30,3.5,2000,3,0.0,1,3,1,0.7,4.5,56.636
SGFormer,3,2.1,5000,30,2.1,30,3.5,2000,3,0.0,1,6,1,0.7,4.5,44.446999999999996
SGFormer,3,2.1,5000,30,2.1,30,3.5,2000,3,0.0,10,10,1,0.7,4.5,92.095
SGFormer,3,2.1,5000,30,2.1,30,3.5,2000,3,0.0,10,2,1,0.7,4.5,95.28999999999999
SGFormer,3,2.1,5000,30,2.1,30,3.5,2000,3,0.0,10,3,1,0.7,4.5,90.178
SGFormer,3,2.1,5000,30,2.1,30,3.5,2000,3,0.0,10,6,1,0.7,4.5,92.348
SGFormer,3,2.1,5000,30,2.1,30,3.5,2000,3,0.0,5,10,1,0.7,4.5,79.216
SGFormer,3,2.1,5000,30,2.1,30,3.5,2000,3,0.0,5,2,1,0.7,4.5,90.287
SGFormer,3,2.1,5000,30,2.1,30,3.5,2000,3,0.0,5,3,1,0.7,4.5,88.035
SGFormer,3,2.1,5000,30,2.1,30,3.5,2000,3,0.0,5,6,1,0.7,4.5,81.892
SGFormer,3,2.1,5000,30,3.5,3,2.1,2000,1.1,0.0,-1,10,1,0.7,4.5,16.702
SGFormer,3,2.1,5000,30,3.5,3,2.1,2000,1.1,0.0,-1,2,1,0.7,4.5,65.692
SGFormer,3,2.1,5000,30,3.5,3,2.1,2000,1.1,0.0,-1,3,1,0.7,4.5,50.527
SGFormer,3,2.1,5000,30,3.5,3,2.1,2000,1.1,0.0,-1,6,1,0.7,4.5,27.445999999999998
SGFormer,3,2.1,5000,30,3.5,3,2.1,2000,1.1,0.0,1,10,1,0.7,4.5,41.618
SGFormer,3,2.1,5000,30,3.5,3,2.1,2000,1.1,0.0,1,2,1,0.7,4.5,67.162
SGFormer,3,2.1,5000,30,3.5,3,2.1,2000,1.1,0.0,1,3,1,0.7,4.5,58.253
SGFormer,3,2.1,5000,30,3.5,3,2.1,2000,1.1,0.0,1,6,1,0.7,4.5,43.488
SGFormer,3,2.1,5000,30,3.5,3,2.1,2000,1.1,0.0,10,10,1,0.7,4.5,92.017
SGFormer,3,2.1,5000,30,3.5,3,2.1,2000,1.1,0.0,10,2,1,0.7,4.5,95.689
SGFormer,3,2.1,5000,30,3.5,3,2.1,2000,1.1,0.0,10,3,1,0.7,4.5,94.946
SGFormer,3,2.1,5000,30,3.5,3,2.1,2000,1.1,0.0,10,6,1,0.7,4.5,93.021
SGFormer,3,2.1,5000,30,3.5,3,2.1,2000,1.1,0.0,5,10,1,0.7,4.5,80.03999999999999
SGFormer,3,2.1,5000,30,3.5,3,2.1,2000,1.1,0.0,5,2,1,0.7,4.5,92.09299999999999
SGFormer,3,2.1,5000,30,3.5,3,2.1,2000,1.1,0.0,5,3,1,0.7,4.5,82.288
SGFormer,3,2.1,5000,30,3.5,3,2.1,2000,1.1,0.0,5,6,1,0.7,4.5,85.735
SGFormer,3,2.1,5000,30,3.5,3,2.1,2000,3,0.0,-1,10,1,0.7,4.5,16.884
SGFormer,3,2.1,5000,30,3.5,3,2.1,2000,3,0.0,-1,2,1,0.7,4.5,66.73299999999999
SGFormer,3,2.1,5000,30,3.5,3,2.1,2000,3,0.0,-1,3,1,0.7,4.5,51.621
SGFormer,3,2.1,5000,30,3.5,3,2.1,2000,3,0.0,-1,6,1,0.7,4.5,27.187
SGFormer,3,2.1,5000,30,3.5,3,2.1,2000,3,0.0,1,10,1,0.7,4.5,39.25
SGFormer,3,2.1,5000,30,3.5,3,2.1,2000,3,0.0,1,2,1,0.7,4.5,63.458000000000006
SGFormer,3,2.1,5000,30,3.5,3,2.1,2000,3,0.0,1,3,1,0.7,4.5,60.535000000000004
SGFormer,3,2.1,5000,30,3.5,3,2.1,2000,3,0.0,1,6,1,0.7,4.5,45.179
SGFormer,3,2.1,5000,30,3.5,3,2.1,2000,3,0.0,10,10,1,0.7,4.5,93.44
SGFormer,3,2.1,5000,30,3.5,3,2.1,2000,3,0.0,10,2,1,0.7,4.5,92.631
SGFormer,3,2.1,5000,30,3.5,3,2.1,2000,3,0.0,10,3,1,0.7,4.5,94.34700000000001
SGFormer,3,2.1,5000,30,3.5,3,2.1,2000,3,0.0,10,6,1,0.7,4.5,92.275
SGFormer,3,2.1,5000,30,3.5,3,2.1,2000,3,0.0,5,10,1,0.7,4.5,81.354
SGFormer,3,2.1,5000,30,3.5,3,2.1,2000,3,0.0,5,2,1,0.7,4.5,90.627
SGFormer,3,2.1,5000,30,3.5,3,2.1,2000,3,0.0,5,3,1,0.7,4.5,81.78200000000001
